synergistic,drug1_db,drug2_db,proteinsInCommon
1,DB00317,DB04868,20
0,DB00317,DB04868,20
1,DB00317,DB04868,20
0,DB00317,DB04868,20
0,DB00317,DB04868,20
0,DB00317,DB04868,20
0,DB00317,DB04868,20
1,DB00317,DB04868,20
0,DB00317,DB04868,20
0,DB00317,DB04868,20
0,DB00317,DB04868,20
1,DB00317,DB04868,20
0,DB00317,DB04868,20
1,DB00317,DB04868,20
1,DB00317,DB04868,20
1,DB00317,DB04868,20
1,DB00317,DB04868,20
0,DB00317,DB04868,20
1,DB00317,DB04868,20
0,DB00317,DB04868,20
0,DB00317,DB04868,20
1,DB00317,DB04868,20
0,DB00317,DB04868,20
0,DB00444,DB01005,0
0,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
0,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
0,DB00444,DB01005,0
1,DB00444,DB01005,0
0,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
0,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
0,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
0,DB00444,DB01005,0
0,DB00444,DB01005,0
0,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
0,DB00444,DB01005,0
1,DB00444,DB01005,0
0,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
1,DB00444,DB01005,0
0,DB00444,DB01005,0
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
0,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
0,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
0,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
0,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
1,DB08881,DB04868,2
0,DB00544,DB01254,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
0,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB05812,DB04868,0
0,DB05812,DB04868,0
1,DB05812,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
0,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
0,DB00480,DB04868,0
0,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
0,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00480,DB04868,0
0,DB00480,DB04868,0
1,DB00481,DB04868,0
1,DB00481,DB04868,0
1,DB00544,DB01005,0
1,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
1,DB00544,DB01005,0
1,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
1,DB00544,DB01005,0
0,DB00544,DB01005,0
1,DB00544,DB01005,0
1,DB00544,DB01005,0
0,DB00544,DB01005,0
1,DB00544,DB01005,0
1,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
1,DB00544,DB01005,0
0,DB00544,DB01005,0
1,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
1,DB00544,DB01005,0
1,DB00544,DB01005,0
0,DB00544,DB01005,0
1,DB00544,DB01005,0
1,DB00544,DB01005,0
1,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
0,DB00544,DB01005,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB06772,DB04868,0
1,DB05294,DB04868,29
0,DB05294,DB04868,29
1,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
0,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
0,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
0,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
1,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
0,DB05294,DB04868,29
0,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB05294,DB04868,29
1,DB08865,DB04868,34
1,DB08865,DB04868,34
0,DB08865,DB04868,34
0,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
0,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
0,DB08865,DB04868,34
0,DB08865,DB04868,34
1,DB08865,DB04868,34
0,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
0,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
0,DB08865,DB04868,34
0,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
0,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
1,DB08865,DB04868,34
0,DB08865,DB04868,34
1,DB08865,DB04868,34
0,DB08865,DB04868,34
1,DB08865,DB04868,34
0,DB08828,DB04868,0
0,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
0,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
0,DB08828,DB04868,0
0,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
0,DB08828,DB04868,0
1,DB08828,DB04868,0
0,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
0,DB08828,DB04868,0
1,DB08828,DB04868,0
0,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
0,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
0,DB08828,DB04868,0
0,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
1,DB08828,DB04868,0
0,DB08828,DB04868,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB01204,DB00399,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
1,DB00317,DB00928,0
1,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
1,DB00317,DB00928,0
1,DB00317,DB00928,0
0,DB00317,DB00928,0
1,DB00317,DB00928,0
1,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
1,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
1,DB00317,DB00928,0
1,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
0,DB00317,DB00928,0
1,DB00317,DB00928,0
1,DB00317,DB00928,0
1,DB00317,DB00928,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
1,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
1,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
1,DB01204,DB01006,0
1,DB01204,DB01006,0
1,DB01204,DB01006,0
1,DB01204,DB01006,0
1,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
1,DB01204,DB01006,0
1,DB01204,DB01006,0
1,DB01204,DB01006,0
0,DB01204,DB01006,0
1,DB01204,DB01006,0
0,DB01204,DB01006,0
1,DB01204,DB01006,0
0,DB01204,DB01006,0
1,DB01204,DB01006,0
1,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
1,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
1,DB01204,DB01006,0
1,DB01204,DB01006,0
1,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
0,DB01204,DB01006,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
0,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
0,DB01204,DB01005,0
0,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
0,DB01204,DB01005,0
1,DB01204,DB01005,0
0,DB01204,DB01005,0
0,DB01204,DB01005,0
0,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
0,DB01204,DB01005,0
1,DB01204,DB01005,0
0,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
1,DB01204,DB01005,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
1,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
1,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
1,DB00380,DB01006,0
1,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
0,DB00380,DB01006,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
0,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
0,DB06772,DB00928,0
1,DB06772,DB00928,0
0,DB06772,DB00928,0
0,DB06772,DB00928,0
1,DB06772,DB00928,0
0,DB06772,DB00928,0
0,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
1,DB06772,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
1,DB05294,DB00928,0
1,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
1,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB05294,DB00928,0
0,DB08828,DB00928,0
1,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
1,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
1,DB08828,DB00928,0
0,DB08828,DB00928,0
1,DB08828,DB00928,0
1,DB08828,DB00928,0
1,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
1,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
1,DB08828,DB00928,0
0,DB08828,DB00928,0
1,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
1,DB08828,DB00928,0
1,DB08828,DB00928,0
1,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
1,DB08828,DB00928,0
1,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08828,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
1,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
0,DB08865,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
0,DB08865,DB00928,0
1,DB08865,DB00928,0
1,DB08865,DB00928,0
1,DB08865,DB00928,0
1,DB08881,DB00928,0
0,DB08881,DB00928,0
0,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
0,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
0,DB08881,DB00928,0
0,DB08881,DB00928,0
0,DB08881,DB00928,0
1,DB08881,DB00928,0
0,DB08881,DB00928,0
0,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
0,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
0,DB08881,DB00928,0
0,DB08881,DB00928,0
0,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
0,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
1,DB08881,DB00928,0
0,DB08881,DB00928,0
0,DB08881,DB00928,0
0,DB08881,DB00928,0
1,DB08881,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
1,DB05812,DB00928,0
1,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
1,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB05812,DB00928,0
0,DB05812,DB00928,0
1,DB05812,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
1,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
1,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
1,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
1,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
1,DB00480,DB00928,0
1,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
1,DB00480,DB00928,0
0,DB00480,DB00928,0
1,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
1,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00480,DB00928,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
1,DB00544,DB00399,0
1,DB00544,DB00399,0
1,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
1,DB00544,DB00399,0
1,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
1,DB00544,DB00399,0
1,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
1,DB00544,DB00399,0
0,DB00544,DB00399,0
1,DB00544,DB00399,0
1,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
1,DB00544,DB00399,0
1,DB00544,DB00399,0
1,DB00544,DB00399,0
1,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
0,DB00544,DB00399,0
1,DB00544,DB00399,0
0,DB00544,DB00399,0
1,DB00544,DB00399,0
0,DB00544,DB00399,0
1,DB00544,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
1,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
0,DB00444,DB00399,0
1,DB00480,DB01005,0
0,DB00480,DB01005,0
1,DB00480,DB01005,0
0,DB00480,DB01005,0
0,DB00480,DB01005,0
1,DB00480,DB01005,0
1,DB00480,DB01005,0
0,DB00480,DB01005,0
0,DB00480,DB01005,0
0,DB00480,DB01005,0
1,DB00480,DB01005,0
0,DB00480,DB01005,0
1,DB00480,DB01005,0
0,DB00480,DB01005,0
0,DB00480,DB01005,0
0,DB00480,DB01005,0
0,DB00480,DB01005,0
0,DB00480,DB01005,0
0,DB00480,DB01005,0
0,DB00480,DB01005,0
0,DB00480,DB01005,0
