synergy,drug1_db,drug2_db,proteinsInCommon
-2.81,DB00351,DB06813,0
4.97,DB00351,DB06813,0
0.14,DB00351,DB06813,0
-4.1,DB00351,DB06813,0
-6.66,DB00351,DB06813,0
-0.41,DB00351,DB06813,0
-0.48,DB00351,DB06813,0
4.14,DB00351,DB06813,0
-1.59,DB00351,DB06813,0
1.29,DB00351,DB06813,0
-2.45,DB00351,DB06813,0
-0.82,DB00351,DB06813,0
1.91,DB00351,DB06813,0
5.84,DB00351,DB06813,0
2.93,DB00351,DB06813,0
-0.2,DB00351,DB06813,0
3.48,DB00351,DB06813,0
1.35,DB00351,DB06813,0
0.76,DB00351,DB06813,0
0.25,DB00380,DB01041,0
-2.68,DB00380,DB01041,0
-5.22,DB00380,DB01041,0
-1.12,DB00380,DB01041,0
1.37,DB00380,DB01041,0
-0.32,DB00380,DB01041,0
-3.64,DB00380,DB01041,0
-3.69,DB00380,DB01041,0
0.79,DB00380,DB01041,0
-6.26,DB00380,DB01041,0
-2.07,DB00380,DB01041,0
-7.1,DB00380,DB01041,0
9.83,DB00380,DB01041,0
-5.59,DB00380,DB01041,0
-3.92,DB00380,DB01041,0
3.06,DB00380,DB01041,0
14.17,DB00380,DB01041,0
9.61,DB00380,DB01041,0
-9.4,DB00380,DB01041,0
-6.44,DB00380,DB01041,0
-2.49,DB00380,DB01041,0
-1.34,DB00380,DB01041,0
-2.1,DB00380,DB01041,0
-5.99,DB00380,DB01041,0
-1.77,DB00380,DB01041,0
-3.59,DB00380,DB01041,0
-5.3,DB00380,DB01041,0
-4.5,DB00380,DB01041,0
13.15,DB00380,DB01041,0
-7.11,DB00380,DB01041,0
-6.02,DB00380,DB01041,0
-5.64,DB00380,DB01041,0
6.16,DB00380,DB01041,0
-2.46,DB00380,DB01041,0
-3.44,DB00380,DB01041,0
-1.52,DB00380,DB01041,0
-5.89,DB00380,DB01041,0
-1.51,DB00380,DB01041,0
-0.28,DB00380,DB01041,0
0.89,DB00380,DB01041,0
-3.04,DB00380,DB01041,0
-0.42,DB00380,DB01041,0
-6.58,DB00694,DB06813,0
-16.81,DB00694,DB06813,0
-6.0,DB00694,DB06813,0
-17.16,DB00694,DB06813,0
2.57,DB00694,DB06813,0
-1.72,DB00694,DB06813,0
-8.44,DB00694,DB06813,0
-1.1,DB00694,DB06813,0
0.21,DB00694,DB06813,0
0.06,DB00694,DB06813,0
-4.1,DB00694,DB06813,0
-6.77,DB00694,DB06813,0
8.24,DB00694,DB06813,0
-7.6,DB00694,DB06813,0
1.56,DB00694,DB06813,0
-2.02,DB00694,DB06813,0
-6.43,DB00694,DB06813,0
-14.99,DB00694,DB06813,0
-4.9,DB00694,DB06813,0
0.67,DB00694,DB06813,0
-11.17,DB00694,DB06813,0
-7.25,DB00694,DB06813,0
-2.61,DB00694,DB06813,0
-6.78,DB00694,DB06813,0
-12.47,DB00694,DB06813,0
-6.5,DB00694,DB06813,0
-5.3,DB00694,DB06813,0
-9.88,DB00694,DB06813,0
-5.45,DB00694,DB06813,0
-4.61,DB00694,DB06813,0
-1.97,DB00694,DB06813,0
-5.54,DB00694,DB06813,0
-7.36,DB00694,DB06813,0
-4.82,DB00694,DB06813,0
-0.79,DB00694,DB06813,0
-4.63,DB00694,DB06813,0
-0.62,DB00694,DB06813,0
-6.94,DB00694,DB06813,0
-4.23,DB00694,DB06813,0
-12.0,DB00694,DB06813,0
-5.55,DB00694,DB06813,0
-4.14,DB00694,DB06813,0
-2.43,DB08881,DB00987,0
-4.16,DB08881,DB00987,0
-4.25,DB08881,DB00987,0
-6.74,DB08881,DB00987,0
1.67,DB08881,DB00987,0
-2.02,DB08881,DB00987,0
0.69,DB08881,DB00987,0
4.38,DB08881,DB00987,0
-6.15,DB08881,DB00987,0
1.69,DB08881,DB00987,0
-1.79,DB08881,DB00987,0
-6.43,DB08881,DB00987,0
-1.69,DB08881,DB00987,0
-6.08,DB08881,DB00987,0
1.5,DB08881,DB00987,0
-0.57,DB08881,DB00987,0
-0.14,DB08881,DB00987,0
-3.3,DB08881,DB00987,0
4.22,DB08881,DB00987,0
0.71,DB08881,DB00987,0
-2.51,DB08881,DB00987,0
1.93,DB08881,DB00987,0
-3.05,DB08881,DB00987,0
-3.36,DB08881,DB00987,0
0.13,DB08881,DB00987,0
-2.2,DB08881,DB00987,0
-2.36,DB08881,DB00987,0
1.14,DB08881,DB00987,0
1.22,DB08881,DB00987,0
-1.92,DB08881,DB00987,0
-2.89,DB08881,DB00987,0
-2.0,DB08881,DB00987,0
18.74,DB08881,DB00987,0
0.27,DB08881,DB00987,0
-7.93,DB08881,DB00987,0
-0.05,DB08881,DB00987,0
2.81,DB08881,DB00987,0
0.89,DB08881,DB00987,0
-0.99,DB08881,DB00987,0
-3.38,DB08881,DB00987,0
-3.15,DB08881,DB00987,0
-3.14,DB00317,DB00947,0
-3.98,DB00317,DB00947,0
-4.62,DB00317,DB00947,0
-5.36,DB00317,DB00947,0
-4.54,DB00317,DB00947,0
-6.5,DB00317,DB00947,0
-4.33,DB00317,DB00947,0
-4.38,DB00317,DB00947,0
-9.59,DB00317,DB00947,0
-5.08,DB00317,DB00947,0
-2.49,DB00317,DB00947,0
-2.39,DB00317,DB00947,0
-1.63,DB00317,DB00947,0
-1.94,DB00317,DB00947,0
-4.73,DB00317,DB00947,0
0.28,DB00317,DB00947,0
-6.25,DB00317,DB00947,0
-3.99,DB00317,DB00947,0
-1.35,DB00317,DB00947,0
-6.09,DB00317,DB00947,0
-4.11,DB00317,DB00947,0
-2.82,DB00317,DB00947,0
-2.95,DB00317,DB00947,0
4.86,DB00317,DB00947,0
-4.26,DB00317,DB00947,0
-4.48,DB00317,DB00947,0
-7.55,DB00317,DB00947,0
1.28,DB00317,DB00947,0
-0.98,DB00317,DB00947,0
-8.59,DB00317,DB00947,0
-4.19,DB00317,DB00947,0
1.13,DB00317,DB00947,0
0.9,DB00317,DB00947,0
-2.21,DB00317,DB00947,0
-4.74,DB00317,DB00947,0
-4.19,DB00317,DB00947,0
-3.74,DB00317,DB00947,0
-3.21,DB00317,DB00947,0
-1.76,DB00317,DB00947,0
-11.27,DB00317,DB00947,0
-4.72,DB00317,DB00947,0
2.27,DB00317,DB00947,0
-4.86,DB05812,DB00987,0
-2.69,DB05812,DB00987,0
25.32,DB05812,DB00987,0
-0.26,DB05812,DB00987,0
-6.54,DB05812,DB00987,0
-8.13,DB05812,DB00987,0
1.1,DB05812,DB00987,0
-0.78,DB05812,DB00987,0
-2.02,DB05812,DB00987,0
-5.01,DB05812,DB00987,0
1.96,DB05812,DB00987,0
-4.92,DB05812,DB00987,0
3.89,DB05812,DB00987,0
0.68,DB05812,DB00987,0
-3.52,DB05812,DB00987,0
-3.46,DB05812,DB00987,0
-1.14,DB05812,DB00987,0
-1.22,DB05812,DB00987,0
-11.2,DB05812,DB00987,0
-0.83,DB05812,DB00987,0
-7.54,DB05812,DB00987,0
1.3,DB05812,DB00987,0
-13.17,DB05812,DB00987,0
-0.71,DB05812,DB00987,0
-3.39,DB05812,DB00987,0
-4.18,DB05812,DB00987,0
-4.45,DB05812,DB00987,0
-4.89,DB05812,DB00987,0
-1.52,DB05812,DB00987,0
-4.41,DB05812,DB00987,0
-2.13,DB05812,DB00987,0
-8.07,DB05812,DB00987,0
-0.63,DB05812,DB00987,0
0.7,DB05812,DB00987,0
-4.09,DB05812,DB00987,0
-1.52,DB05812,DB00987,0
-8.55,DB05812,DB00987,0
-5.04,DB05812,DB00987,0
-8.07,DB05812,DB00987,0
-1.67,DB05812,DB00987,0
-6.75,DB05812,DB00987,0
-1.7,DB05812,DB00987,0
-3.77,DB00480,DB00987,0
-1.69,DB00480,DB00987,0
-7.68,DB00480,DB00987,0
-8.56,DB00480,DB00987,0
-1.53,DB00480,DB00987,0
-1.92,DB00480,DB00987,0
-10.54,DB00480,DB00987,0
-5.05,DB00480,DB00987,0
-8.44,DB00480,DB00987,0
-2.26,DB00480,DB00987,0
-7.63,DB00480,DB00987,0
-4.01,DB00480,DB00987,0
-4.59,DB00480,DB00987,0
-1.6,DB00480,DB00987,0
-8.45,DB00480,DB00987,0
-5.57,DB00480,DB00987,0
-1.7,DB00480,DB00987,0
-5.97,DB00480,DB00987,0
-6.68,DB00480,DB00987,0
-3.3,DB00480,DB00987,0
-0.13,DB00480,DB00987,0
-1.73,DB00480,DB00987,0
-0.81,DB00480,DB00987,0
-0.44,DB00480,DB00987,0
-1.32,DB00480,DB00987,0
-6.32,DB00480,DB00987,0
0.08,DB00480,DB00987,0
-4.45,DB00480,DB00987,0
-1.14,DB00480,DB00987,0
1.32,DB00480,DB00987,0
-6.69,DB00480,DB00987,0
-4.29,DB00480,DB00987,0
-2.96,DB00480,DB00987,0
-9.26,DB00480,DB00987,0
-8.61,DB00480,DB00987,0
-2.52,DB00480,DB00987,0
0.56,DB00480,DB00987,0
-9.51,DB00480,DB00987,0
-6.97,DB00480,DB00987,0
-9.64,DB00480,DB00987,0
0.51,DB00480,DB00987,0
-0.61,DB00480,DB00987,0
-4.02,DB08865,DB01206,0
-5.89,DB08865,DB01206,0
3.53,DB08865,DB01206,0
-4.89,DB08865,DB01206,0
-1.08,DB08865,DB01206,0
2.45,DB08865,DB01206,0
-6.7,DB08865,DB01206,0
0.31,DB08865,DB01206,0
8.31,DB08865,DB01206,0
11.49,DB08865,DB01206,0
-3.56,DB08865,DB01206,0
-1.39,DB08865,DB01206,0
-1.57,DB08865,DB01206,0
-0.42,DB08865,DB01206,0
-1.43,DB08865,DB01206,0
-9.34,DB08865,DB01206,0
-10.55,DB08865,DB01206,0
8.2,DB08865,DB01206,0
6.97,DB08865,DB01206,0
-2.58,DB08865,DB01206,0
-5.15,DB08865,DB01206,0
-7.82,DB08865,DB01206,0
-7.0,DB08865,DB01206,0
-13.7,DB08865,DB01206,0
-0.56,DB08865,DB01206,0
-3.89,DB08865,DB01206,0
3.48,DB08865,DB01206,0
-6.34,DB08865,DB01206,0
0.03,DB08865,DB01206,0
14.01,DB08865,DB01206,0
19.1,DB08865,DB01206,0
-2.86,DB08865,DB01206,0
-8.27,DB08865,DB01206,0
2.54,DB08865,DB01206,0
-2.98,DB08865,DB01206,0
0.92,DB08865,DB01206,0
-2.3,DB08865,DB01206,0
0.98,DB08865,DB01206,0
-5.09,DB08865,DB01206,0
4.29,DB08865,DB01206,0
4.42,DB08865,DB01206,0
2.73,DB08865,DB01206,0
8.13,DB08828,DB01206,0
-8.19,DB08828,DB01206,0
-2.75,DB08828,DB01206,0
3.55,DB08828,DB01206,0
-0.89,DB08828,DB01206,0
-5.8,DB08828,DB01206,0
-12.45,DB08828,DB01206,0
-4.07,DB08828,DB01206,0
-4.48,DB08828,DB01206,0
-7.37,DB08828,DB01206,0
-5.69,DB08828,DB01206,0
-0.8,DB08828,DB01206,0
-7.97,DB08828,DB01206,0
-8.2,DB08828,DB01206,0
0.67,DB08828,DB01206,0
-7.66,DB08828,DB01206,0
0.06,DB08828,DB01206,0
-2.86,DB08828,DB01206,0
-2.88,DB08828,DB01206,0
1.67,DB08828,DB01206,0
-1.68,DB08828,DB01206,0
-6.65,DB08828,DB01206,0
-3.25,DB08828,DB01206,0
9.94,DB08828,DB01206,0
11.26,DB08828,DB01206,0
5.65,DB08828,DB01206,0
-0.06,DB08828,DB01206,0
3.61,DB08828,DB01206,0
-6.27,DB08828,DB01206,0
4.02,DB08828,DB01206,0
-6.75,DB08828,DB01206,0
-0.15,DB08828,DB01206,0
0.0,DB08828,DB01206,0
-1.65,DB08828,DB01206,0
1.74,DB08828,DB01206,0
-5.08,DB08828,DB01206,0
-0.78,DB08828,DB01206,0
-8.11,DB08828,DB01206,0
12.98,DB08828,DB01206,0
17.08,DB08828,DB01206,0
-4.89,DB08828,DB01206,0
17.56,DB08828,DB01206,0
1.48,DB00544,DB01041,0
-4.68,DB00544,DB01041,0
3.8,DB00544,DB01041,0
7.96,DB00544,DB01041,0
-6.44,DB00544,DB01041,0
0.21,DB00544,DB01041,0
-0.72,DB00544,DB01041,0
1.81,DB00544,DB01041,0
-2.63,DB00544,DB01041,0
0.15,DB00544,DB01041,0
9.68,DB00544,DB01041,0
-6.88,DB00544,DB01041,0
-2.88,DB00544,DB01041,0
-1.47,DB00544,DB01041,0
0.78,DB00544,DB01041,0
10.37,DB00544,DB01041,0
10.1,DB00544,DB01041,0
-13.16,DB00544,DB01041,0
4.45,DB00544,DB01041,0
6.71,DB00544,DB01041,0
-2.4,DB00544,DB01041,0
-0.68,DB00544,DB01041,0
0.19,DB00544,DB01041,0
-10.94,DB00544,DB01041,0
8.93,DB00544,DB01041,0
9.56,DB00544,DB01041,0
2.81,DB00544,DB01041,0
-0.33,DB00544,DB01041,0
0.23,DB00544,DB01041,0
-4.76,DB00544,DB01041,0
0.55,DB00544,DB01041,0
-0.25,DB00544,DB01041,0
-9.62,DB00544,DB01041,0
-9.25,DB00544,DB01041,0
-1.18,DB00544,DB01041,0
-8.63,DB00544,DB01041,0
1.97,DB00544,DB01041,0
-3.86,DB00544,DB01041,0
17.62,DB00544,DB01041,0
-1.29,DB00544,DB01041,0
-8.73,DB00544,DB01041,0
3.02,DB00544,DB01041,0
-9.05,DB06772,DB00987,0
4.25,DB06772,DB00987,0
-4.42,DB06772,DB00987,0
-0.07,DB06772,DB00987,0
-2.7,DB06772,DB00987,0
-1.91,DB06772,DB00987,0
2.95,DB06772,DB00987,0
2.18,DB06772,DB00987,0
4.97,DB06772,DB00987,0
-14.38,DB06772,DB00987,0
-0.85,DB06772,DB00987,0
-8.35,DB06772,DB00987,0
2.86,DB06772,DB00987,0
-1.54,DB06772,DB00987,0
-11.47,DB06772,DB00987,0
0.45,DB06772,DB00987,0
1.7,DB06772,DB00987,0
4.35,DB06772,DB00987,0
-5.33,DB06772,DB00987,0
-8.58,DB06772,DB00987,0
-7.84,DB06772,DB00987,0
-9.76,DB06772,DB00987,0
-0.26,DB06772,DB00987,0
-9.55,DB06772,DB00987,0
-16.62,DB06772,DB00987,0
-3.61,DB06772,DB00987,0
9.92,DB06772,DB00987,0
-7.4,DB06772,DB00987,0
-5.03,DB06772,DB00987,0
-11.51,DB06772,DB00987,0
-0.75,DB06772,DB00987,0
-2.51,DB06772,DB00987,0
-11.65,DB06772,DB00987,0
-9.64,DB06772,DB00987,0
-1.74,DB06772,DB00987,0
-7.42,DB06772,DB00987,0
7.66,DB06772,DB00987,0
10.3,DB06772,DB00987,0
-2.43,DB05294,DB00987,0
-2.11,DB05294,DB00987,0
-6.79,DB05294,DB00987,0
-2.33,DB05294,DB00987,0
-8.71,DB05294,DB00987,0
5.07,DB05294,DB00987,0
13.05,DB05294,DB00987,0
-0.01,DB05294,DB00987,0
-7.72,DB05294,DB00987,0
-4.11,DB05294,DB00987,0
0.51,DB05294,DB00987,0
1.3,DB05294,DB00987,0
-10.23,DB05294,DB00987,0
0.64,DB05294,DB00987,0
2.17,DB05294,DB00987,0
-2.67,DB05294,DB00987,0
0.64,DB05294,DB00987,0
-5.06,DB05294,DB00987,0
-2.7,DB05294,DB00987,0
-3.87,DB05294,DB00987,0
-1.15,DB05294,DB00987,0
-0.28,DB05294,DB00987,0
-3.31,DB05294,DB00987,0
5.68,DB05294,DB00987,0
4.06,DB05294,DB00987,0
1.53,DB05294,DB00987,0
-4.83,DB05294,DB00987,0
-2.01,DB05294,DB00987,0
-7.4,DB05294,DB00987,0
1.06,DB05294,DB00987,0
0.21,DB05294,DB00987,0
-1.33,DB05294,DB00987,0
-7.91,DB05294,DB00987,0
1.3,DB05294,DB00987,0
-3.9,DB05294,DB00987,0
-2.53,DB05294,DB00987,0
4.28,DB05294,DB00987,0
-7.31,DB05294,DB00987,0
-6.63,DB05294,DB00987,0
-0.9,DB05294,DB00987,0
-6.92,DB05294,DB00987,0
-4.5,DB05294,DB00987,0
-0.28,DB08828,DB00987,0
-7.11,DB08828,DB00987,0
-3.03,DB08828,DB00987,0
-6.46,DB08828,DB00987,0
-3.96,DB08828,DB00987,0
-0.55,DB08828,DB00987,0
-1.94,DB08828,DB00987,0
-6.15,DB08828,DB00987,0
-3.99,DB08828,DB00987,0
-8.03,DB08828,DB00987,0
-11.08,DB08828,DB00987,0
-0.77,DB08828,DB00987,0
-4.66,DB08828,DB00987,0
-1.37,DB08828,DB00987,0
-0.53,DB08828,DB00987,0
-4.86,DB08828,DB00987,0
4.94,DB08828,DB00987,0
-5.1,DB08828,DB00987,0
1.3,DB08828,DB00987,0
-0.44,DB08828,DB00987,0
-3.48,DB08828,DB00987,0
-6.76,DB08828,DB00987,0
0.82,DB08828,DB00987,0
-4.07,DB08828,DB00987,0
-0.87,DB08828,DB00987,0
14.46,DB08828,DB00987,0
0.16,DB08828,DB00987,0
-9.4,DB08828,DB00987,0
-11.03,DB08828,DB00987,0
-2.9,DB08828,DB00987,0
-2.52,DB08828,DB00987,0
-10.88,DB08828,DB00987,0
-7.25,DB08828,DB00987,0
-3.1,DB08828,DB00987,0
-3.84,DB08828,DB00987,0
0.27,DB08828,DB00987,0
-1.72,DB08828,DB00987,0
-7.49,DB08828,DB00987,0
-2.21,DB08828,DB00987,0
-2.12,DB08828,DB00987,0
-1.52,DB08865,DB00987,0
-1.41,DB08865,DB00987,0
-7.34,DB08865,DB00987,0
-8.87,DB08865,DB00987,0
-1.62,DB08865,DB00987,0
-0.22,DB08865,DB00987,0
-7.97,DB08865,DB00987,0
-4.38,DB08865,DB00987,0
-3.84,DB08865,DB00987,0
-6.01,DB08865,DB00987,0
0.13,DB08865,DB00987,0
-4.71,DB08865,DB00987,0
-0.94,DB08865,DB00987,0
-4.19,DB08865,DB00987,0
-3.15,DB08865,DB00987,0
-4.1,DB08865,DB00987,0
-5.98,DB08865,DB00987,0
3.48,DB08865,DB00987,0
2.64,DB08865,DB00987,0
-3.15,DB08865,DB00987,0
0.1,DB08865,DB00987,0
-4.52,DB08865,DB00987,0
-1.99,DB08865,DB00987,0
-8.83,DB08865,DB00987,0
-7.79,DB08865,DB00987,0
0.65,DB08865,DB00987,0
-9.98,DB08865,DB00987,0
-3.69,DB08865,DB00987,0
-1.27,DB08865,DB00987,0
11.11,DB08865,DB00987,0
-1.56,DB08865,DB00987,0
-3.16,DB08865,DB00987,0
-2.72,DB08865,DB00987,0
10.28,DB08865,DB00987,0
-9.17,DB08865,DB00987,0
-7.29,DB08865,DB00987,0
0.93,DB08865,DB00987,0
-4.67,DB08865,DB00987,0
0.07,DB08865,DB00987,0
0.6,DB08865,DB00987,0
-2.21,DB08865,DB00987,0
-5.09,DB05294,DB01206,0
-6.98,DB05294,DB01206,0
-2.48,DB05294,DB01206,0
-2.92,DB05294,DB01206,0
7.21,DB05294,DB01206,0
1.49,DB05294,DB01206,0
-4.82,DB05294,DB01206,0
3.25,DB05294,DB01206,0
6.85,DB05294,DB01206,0
-3.59,DB05294,DB01206,0
16.43,DB05294,DB01206,0
-1.44,DB05294,DB01206,0
18.54,DB05294,DB01206,0
2.93,DB05294,DB01206,0
11.45,DB05294,DB01206,0
-3.33,DB05294,DB01206,0
-0.08,DB05294,DB01206,0
4.61,DB05294,DB01206,0
-4.38,DB05294,DB01206,0
-11.06,DB05294,DB01206,0
-0.5,DB05294,DB01206,0
6.16,DB05294,DB01206,0
-2.96,DB05294,DB01206,0
2.21,DB05294,DB01206,0
1.78,DB05294,DB01206,0
-4.77,DB05294,DB01206,0
-3.03,DB05294,DB01206,0
4.88,DB05294,DB01206,0
1.57,DB05294,DB01206,0
12.3,DB05294,DB01206,0
12.64,DB05294,DB01206,0
-3.1,DB05294,DB01206,0
-3.51,DB05294,DB01206,0
-0.99,DB05294,DB01206,0
-2.41,DB05294,DB01206,0
-5.48,DB05294,DB01206,0
3.54,DB05294,DB01206,0
-0.45,DB05294,DB01206,0
-0.59,DB05294,DB01206,0
0.3,DB05294,DB01206,0
-2.85,DB05294,DB01206,0
0.23,DB05294,DB01206,0
22.48,DB06772,DB01206,0
9.45,DB06772,DB01206,0
3.0,DB06772,DB01206,0
-3.54,DB06772,DB01206,0
13.32,DB06772,DB01206,0
5.67,DB06772,DB01206,0
4.92,DB06772,DB01206,0
3.13,DB06772,DB01206,0
6.4,DB06772,DB01206,0
-6.77,DB06772,DB01206,0
13.22,DB06772,DB01206,0
1.89,DB06772,DB01206,0
-6.05,DB06772,DB01206,0
-12.61,DB06772,DB01206,0
31.04,DB06772,DB01206,0
9.32,DB06772,DB01206,0
7.13,DB06772,DB01206,0
-4.07,DB06772,DB01206,0
1.65,DB06772,DB01206,0
-5.6,DB06772,DB01206,0
-2.92,DB06772,DB01206,0
-7.22,DB06772,DB01206,0
18.13,DB06772,DB01206,0
1.12,DB06772,DB01206,0
-6.8,DB06772,DB01206,0
1.65,DB06772,DB01206,0
1.63,DB06772,DB01206,0
3.44,DB06772,DB01206,0
5.64,DB06772,DB01206,0
2.76,DB06772,DB01206,0
-8.79,DB06772,DB01206,0
-6.43,DB06772,DB01206,0
-11.28,DB06772,DB01206,0
0.72,DB06772,DB01206,0
2.16,DB06772,DB01206,0
-4.56,DB06772,DB01206,0
12.9,DB06772,DB01206,0
8.81,DB06772,DB01206,0
0.17,DB06772,DB01206,0
-5.31,DB00694,DB01041,0
-0.75,DB00694,DB01041,0
-3.42,DB00694,DB01041,0
-6.92,DB00694,DB01041,0
-5.86,DB00694,DB01041,0
6.13,DB00694,DB01041,0
1.11,DB00694,DB01041,0
0.12,DB00694,DB01041,0
5.44,DB00694,DB01041,0
2.45,DB00694,DB01041,0
-5.02,DB00694,DB01041,0
-3.58,DB00694,DB01041,0
-4.96,DB00694,DB01041,0
7.19,DB00694,DB01041,0
-4.85,DB00694,DB01041,0
-3.41,DB00694,DB01041,0
-4.71,DB00694,DB01041,0
-0.89,DB00694,DB01041,0
-3.57,DB00694,DB01041,0
4.35,DB00694,DB01041,0
0.99,DB00694,DB01041,0
-2.21,DB00694,DB01041,0
1.82,DB00694,DB01041,0
1.92,DB00694,DB01041,0
-6.39,DB00694,DB01041,0
2.69,DB00694,DB01041,0
-6.52,DB00694,DB01041,0
-4.31,DB00694,DB01041,0
13.03,DB00694,DB01041,0
-7.25,DB00694,DB01041,0
9.94,DB00694,DB01041,0
1.14,DB00694,DB01041,0
-1.53,DB00694,DB01041,0
-3.82,DB00694,DB01041,0
7.19,DB00694,DB01041,0
3.75,DB00694,DB01041,0
-1.62,DB00694,DB01041,0
5.2,DB00694,DB01041,0
1.93,DB00694,DB01041,0
-5.9,DB00694,DB01041,0
4.21,DB00694,DB01041,0
7.01,DB00694,DB01041,0
1.52,DB01206,DB01041,0
-4.15,DB01206,DB01041,0
-0.02,DB01206,DB01041,0
-2.93,DB01206,DB01041,0
-5.78,DB01206,DB01041,0
-6.38,DB01206,DB01041,0
21.28,DB01206,DB01041,0
-6.82,DB01206,DB01041,0
-2.14,DB01206,DB01041,0
-6.62,DB01206,DB01041,0
-5.09,DB01206,DB01041,0
9.48,DB01206,DB01041,0
-0.67,DB01206,DB01041,0
-3.23,DB01206,DB01041,0
1.01,DB01206,DB01041,0
-2.26,DB01206,DB01041,0
-1.2,DB01206,DB01041,0
6.34,DB01206,DB01041,0
-0.5,DB01206,DB01041,0
-4.1,DB01206,DB01041,0
-1.15,DB01206,DB01041,0
-5.14,DB01206,DB01041,0
3.18,DB01206,DB01041,0
14.51,DB01206,DB01041,0
3.03,DB01206,DB01041,0
9.44,DB01206,DB01041,0
-2.6,DB01206,DB01041,0
-2.31,DB01206,DB01041,0
-4.11,DB01206,DB01041,0
1.73,DB01206,DB01041,0
-5.52,DB01206,DB01041,0
-3.81,DB01206,DB01041,0
5.61,DB01206,DB01041,0
-12.76,DB01206,DB01041,0
-4.37,DB01206,DB01041,0
1.76,DB01206,DB01041,0
4.95,DB01206,DB01041,0
-2.01,DB01206,DB01041,0
-7.36,DB01206,DB01041,0
-4.92,DB01206,DB01041,0
-8.39,DB01206,DB01041,0
-1.82,DB01206,DB01041,0
9.22,DB00351,DB01041,0
0.38,DB00351,DB01041,0
0.27,DB00351,DB01041,0
4.33,DB00351,DB01041,0
3.08,DB00351,DB01041,0
3.0,DB00351,DB01041,0
5.56,DB00351,DB01041,0
1.86,DB00351,DB01041,0
2.0,DB00351,DB01041,0
0.77,DB00351,DB01041,0
6.91,DB00351,DB01041,0
1.19,DB00351,DB01041,0
0.17,DB00351,DB01041,0
9.82,DB00351,DB01041,0
0.91,DB00351,DB01041,0
0.26,DB00351,DB01041,0
-3.15,DB00351,DB01041,0
0.65,DB00351,DB01041,0
5.92,DB00351,DB01041,0
-1.53,DB00351,DB01041,0
-0.25,DB00351,DB01041,0
1.62,DB00351,DB01041,0
0.63,DB00351,DB01041,0
5.35,DB00351,DB01041,0
10.77,DB00351,DB01041,0
1.0,DB00351,DB01041,0
-1.41,DB00351,DB01041,0
0.49,DB00351,DB01041,0
0.38,DB00351,DB01041,0
3.16,DB00351,DB01041,0
2.57,DB00351,DB01041,0
2.55,DB00351,DB01041,0
0.06,DB00351,DB01041,0
-4.08,DB00351,DB01041,0
0.21,DB00351,DB01041,0
1.38,DB00351,DB01041,0
-0.73,DB00351,DB01041,0
-0.01,DB00351,DB01041,0
0.95,DB00351,DB01041,0
13.62,DB00351,DB01041,0
1.14,DB00351,DB01041,0
1.01,DB00351,DB01041,0
1.06,DB00444,DB01041,0
10.81,DB00444,DB01041,0
0.55,DB00444,DB01041,0
0.5,DB00444,DB01041,0
-9.84,DB00444,DB01041,0
0.94,DB00444,DB01041,0
0.93,DB00444,DB01041,0
0.91,DB00444,DB01041,0
-7.59,DB00444,DB01041,0
3.44,DB00444,DB01041,0
7.09,DB00444,DB01041,0
3.7,DB00444,DB01041,0
0.89,DB00444,DB01041,0
-6.12,DB00444,DB01041,0
-1.71,DB00444,DB01041,0
7.09,DB00444,DB01041,0
-4.6,DB00444,DB01041,0
4.64,DB00444,DB01041,0
1.33,DB00444,DB01041,0
-7.26,DB00444,DB01041,0
3.99,DB00444,DB01041,0
4.02,DB00444,DB01041,0
1.6,DB00444,DB01041,0
3.39,DB00444,DB01041,0
19.45,DB00444,DB01041,0
-1.29,DB00444,DB01041,0
-0.08,DB00444,DB01041,0
-6.07,DB00444,DB01041,0
-4.85,DB00444,DB01041,0
3.52,DB00444,DB01041,0
-2.02,DB00444,DB01041,0
-7.87,DB00444,DB01041,0
6.76,DB00444,DB01041,0
-3.05,DB00444,DB01041,0
3.29,DB00444,DB01041,0
-4.62,DB00444,DB01041,0
-1.4,DB00444,DB01041,0
-4.13,DB00444,DB01041,0
-6.19,DB00444,DB01041,0
-10.25,DB00444,DB01041,0
7.78,DB00444,DB01041,0
-2.21,DB00444,DB01041,0
1.105,DB00481,DB08881,0
-2.9,DB00481,DB08881,0
-0.59,DB00480,DB08881,0
9.72,DB00480,DB08881,0
0.11,DB00480,DB08881,0
-2.78,DB00480,DB08881,0
0.59,DB00480,DB08881,0
0.22,DB00480,DB08881,0
0.46,DB00480,DB08881,0
-1.23,DB00480,DB08881,0
-6.71,DB00480,DB08881,0
-0.97,DB00480,DB08881,0
-1.52,DB00480,DB08881,0
-1.09,DB00480,DB08881,0
-4.1,DB00480,DB08881,0
-2.33,DB00480,DB08881,0
8.77,DB00480,DB08881,0
-0.33,DB00480,DB08881,0
-1.25,DB00480,DB08881,0
-3.2,DB00480,DB08881,0
-0.72,DB00480,DB08881,0
-4.91,DB00480,DB08881,0
-1.38,DB00480,DB08881,0
0.89,DB00480,DB08881,0
-1.12,DB00480,DB08881,0
1.61,DB00480,DB08881,0
0.82,DB00480,DB08881,0
-1.06,DB00480,DB08881,0
3.29,DB00480,DB08881,0
-15.31,DB00480,DB08881,0
-5.76,DB00480,DB08881,0
-0.59,DB00480,DB08881,0
-1.52,DB00480,DB08881,0
