Drug1,Drug2,cell,drug1_db,drug2_db,synergy,synergistic
LOMUSTINE,FULVESTRANT,72,412,27,-0.08,0
LOMUSTINE,FULVESTRANT,55,412,27,-5.8,0
LOMUSTINE,FULVESTRANT,0,412,27,-8.8,0
LOMUSTINE,FULVESTRANT,17,412,27,-3.77,0
LOMUSTINE,FULVESTRANT,54,412,27,-1.7,0
LOMUSTINE,FULVESTRANT,74,412,27,-4.3,0
LOMUSTINE,FULVESTRANT,26,412,27,-2.23,0
LOMUSTINE,FULVESTRANT,63,412,27,-3.88,0
LOMUSTINE,FULVESTRANT,60,412,27,-7.69,0
LOMUSTINE,FULVESTRANT,16,412,27,-6.82,0
LOMUSTINE,FULVESTRANT,44,412,27,-6.74,0
LOMUSTINE,FULVESTRANT,30,412,27,-1.13,0
LOMUSTINE,FULVESTRANT,56,412,27,-6.3,0
LOMUSTINE,FULVESTRANT,61,412,27,2.07,1
LOMUSTINE,FULVESTRANT,27,412,27,5.91,1
LOMUSTINE,FULVESTRANT,8,412,27,-6.17,0
LOMUSTINE,FULVESTRANT,49,412,27,-7.42,0
LOMUSTINE,FULVESTRANT,13,412,27,-10.07,0
LOMUSTINE,FULVESTRANT,43,412,27,-8.78,0
LOMUSTINE,FULVESTRANT,10,412,27,-10.85,0
LOMUSTINE,FULVESTRANT,39,412,27,-3.48,0
LOMUSTINE,FULVESTRANT,58,412,27,-0.79,0
LOMUSTINE,FULVESTRANT,18,412,27,1.37,1
LOMUSTINE,FULVESTRANT,48,412,27,-2.4,0
LOMUSTINE,FULVESTRANT,29,412,27,-5.05,0
LOMUSTINE,FULVESTRANT,68,412,27,-1.17,0
LOMUSTINE,FULVESTRANT,64,412,27,-2.47,0
LOMUSTINE,FULVESTRANT,38,412,27,3.47,1
LOMUSTINE,FULVESTRANT,4,412,27,-5.83,0
LOMUSTINE,FULVESTRANT,52,412,27,1.65,1
LOMUSTINE,FULVESTRANT,28,412,27,-7.04,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,0,704,343,-8.18,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,72,704,343,-3.1,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,42,704,343,1.53,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,74,704,343,-2.74,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,54,704,343,-3.75,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,17,704,343,-3.83,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,1,704,343,-0.16,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,73,704,343,-0.35,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,65,704,343,1.46,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,70,704,343,-6.24,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,6,704,343,-4.79,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,31,704,343,-5.51,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,75,704,343,-4.59,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,19,704,343,-4.5,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,51,704,343,-4.34,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,3,704,343,-6.17,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,48,704,343,2.67,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,18,704,343,-2.55,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,58,704,343,-8.07,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,39,704,343,-6.52,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,10,704,343,-9.77,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,43,704,343,-12.82,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,13,704,343,-1.7,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,28,704,343,-6.2,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,52,704,343,6.58,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,4,704,343,-3.04,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,38,704,343,-1.85,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,64,704,343,0.92,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,68,704,343,1.11,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,29,704,343,-2.5,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,30,704,343,1.34,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,44,704,343,3.74,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,16,704,343,3.38,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,60,704,343,-0.8,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,63,704,343,-3.39,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,26,704,343,-5.78,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,49,704,343,-6.55,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,8,704,343,3.24,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,27,704,343,2.56,1
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,61,704,343,-0.2,0
DAUNORUBICIN HYDROCHLORIDE,SUNITINIB,56,704,343,-3.14,0
ABIRATERONE,DASATINIB,4,529,43,-0.77,0
ABIRATERONE,DASATINIB,52,529,43,-0.18,0
ABIRATERONE,DASATINIB,28,529,43,-3.05,0
ABIRATERONE,DASATINIB,29,529,43,8.72,1
ABIRATERONE,DASATINIB,68,529,43,3.84,1
ABIRATERONE,DASATINIB,64,529,43,17.12,1
ABIRATERONE,DASATINIB,38,529,43,1.9,1
ABIRATERONE,DASATINIB,58,529,43,-3.29,0
ABIRATERONE,DASATINIB,18,529,43,-0.1,0
ABIRATERONE,DASATINIB,48,529,43,-6.49,0
ABIRATERONE,DASATINIB,13,529,43,18.97,1
ABIRATERONE,DASATINIB,43,529,43,-4.46,0
ABIRATERONE,DASATINIB,10,529,43,4.53,1
ABIRATERONE,DASATINIB,39,529,43,-1.4,0
ABIRATERONE,DASATINIB,8,529,43,6.1,1
ABIRATERONE,DASATINIB,49,529,43,24.96,1
ABIRATERONE,DASATINIB,56,529,43,-2.49,0
ABIRATERONE,DASATINIB,61,529,43,-3.53,0
ABIRATERONE,DASATINIB,27,529,43,1.01,1
ABIRATERONE,DASATINIB,44,529,43,2.47,1
ABIRATERONE,DASATINIB,30,529,43,0.52,1
ABIRATERONE,DASATINIB,26,529,43,-3.34,0
ABIRATERONE,DASATINIB,63,529,43,-0.62,0
ABIRATERONE,DASATINIB,60,529,43,-2.51,0
ABIRATERONE,DASATINIB,16,529,43,7.31,1
ABIRATERONE,DASATINIB,17,529,43,-1.7,0
ABIRATERONE,DASATINIB,54,529,43,16.02,1
ABIRATERONE,DASATINIB,74,529,43,-2.13,0
ABIRATERONE,DASATINIB,55,529,43,0.55,1
ABIRATERONE,DASATINIB,0,529,43,33.74,1
ABIRATERONE,DASATINIB,42,529,43,0.88,1
ABIRATERONE,DASATINIB,72,529,43,9.69,1
ABIRATERONE,DASATINIB,75,529,43,1.94,1
ABIRATERONE,DASATINIB,31,529,43,1.01,1
ABIRATERONE,DASATINIB,3,529,43,1.18,1
ABIRATERONE,DASATINIB,51,529,43,-3.38,0
ABIRATERONE,DASATINIB,19,529,43,6.07,1
ABIRATERONE,DASATINIB,65,529,43,-2.91,0
ABIRATERONE,DASATINIB,73,529,43,2.94,1
ABIRATERONE,DASATINIB,1,529,43,-2.12,0
ABIRATERONE,DASATINIB,6,529,43,1.59,1
ABIRATERONE,DASATINIB,70,529,43,-0.08,0
LENALIDOMIDE,DASATINIB,52,358,43,-0.06,0
RALOXIFENE,DASATINIB,10,594,43,1.66,1
RALOXIFENE,DASATINIB,49,594,43,25.04,1
VEMURAFENIB,DASATINIB,8,181,43,7.82,1
VEMURAFENIB,DASATINIB,49,181,43,24.26,1
VEMURAFENIB,DASATINIB,56,181,43,-0.75,0
VEMURAFENIB,DASATINIB,61,181,43,-1.89,0
VEMURAFENIB,DASATINIB,27,181,43,2.99,1
VEMURAFENIB,DASATINIB,44,181,43,4.02,1
VEMURAFENIB,DASATINIB,30,181,43,1.71,1
VEMURAFENIB,DASATINIB,26,181,43,-3.51,0
VEMURAFENIB,DASATINIB,63,181,43,-0.42,0
VEMURAFENIB,DASATINIB,60,181,43,9.8,1
VEMURAFENIB,DASATINIB,16,181,43,6.01,1
VEMURAFENIB,DASATINIB,4,181,43,2.67,1
VEMURAFENIB,DASATINIB,52,181,43,-0.56,0
VEMURAFENIB,DASATINIB,28,181,43,-0.82,0
VEMURAFENIB,DASATINIB,29,181,43,0.75,1
VEMURAFENIB,DASATINIB,68,181,43,5.79,1
VEMURAFENIB,DASATINIB,64,181,43,12.76,1
VEMURAFENIB,DASATINIB,38,181,43,-0.09,0
VEMURAFENIB,DASATINIB,58,181,43,-0.32,0
VEMURAFENIB,DASATINIB,18,181,43,0.33,1
VEMURAFENIB,DASATINIB,48,181,43,-4.21,0
VEMURAFENIB,DASATINIB,13,181,43,20.5,1
VEMURAFENIB,DASATINIB,43,181,43,1.76,1
VEMURAFENIB,DASATINIB,10,181,43,3.21,1
VEMURAFENIB,DASATINIB,39,181,43,-2.05,0
VEMURAFENIB,DASATINIB,75,181,43,2.05,1
VEMURAFENIB,DASATINIB,31,181,43,0.35,1
VEMURAFENIB,DASATINIB,3,181,43,-1.35,0
VEMURAFENIB,DASATINIB,51,181,43,-0.86,0
VEMURAFENIB,DASATINIB,19,181,43,5.16,1
VEMURAFENIB,DASATINIB,65,181,43,6.8,1
VEMURAFENIB,DASATINIB,73,181,43,8.84,1
VEMURAFENIB,DASATINIB,1,181,43,4.1,1
VEMURAFENIB,DASATINIB,6,181,43,7.7,1
VEMURAFENIB,DASATINIB,70,181,43,1.7,1
VEMURAFENIB,DASATINIB,17,181,43,-0.41,0
VEMURAFENIB,DASATINIB,54,181,43,14.0,1
VEMURAFENIB,DASATINIB,74,181,43,3.43,1
VEMURAFENIB,DASATINIB,55,181,43,0.98,1
VEMURAFENIB,DASATINIB,0,181,43,32.28,1
VEMURAFENIB,DASATINIB,42,181,43,-4.25,0
VEMURAFENIB,DASATINIB,72,181,43,12.28,1
TENIPOSIDE,FULVESTRANT,28,344,27,1.05,1
TENIPOSIDE,FULVESTRANT,4,344,27,-0.74,0
TENIPOSIDE,FULVESTRANT,52,344,27,4.55,1
TENIPOSIDE,FULVESTRANT,64,344,27,1.22,1
TENIPOSIDE,FULVESTRANT,38,344,27,-2.3,0
TENIPOSIDE,FULVESTRANT,29,344,27,-5.2,0
TENIPOSIDE,FULVESTRANT,68,344,27,-1.5,0
TENIPOSIDE,FULVESTRANT,48,344,27,2.62,1
TENIPOSIDE,FULVESTRANT,58,344,27,-7.02,0
TENIPOSIDE,FULVESTRANT,18,344,27,10.11,1
TENIPOSIDE,FULVESTRANT,10,344,27,-4.48,0
TENIPOSIDE,FULVESTRANT,39,344,27,-7.07,0
TENIPOSIDE,FULVESTRANT,13,344,27,1.93,1
TENIPOSIDE,FULVESTRANT,43,344,27,-9.07,0
TENIPOSIDE,FULVESTRANT,8,344,27,-2.96,0
TENIPOSIDE,FULVESTRANT,49,344,27,-9.71,0
TENIPOSIDE,FULVESTRANT,61,344,27,3.0,1
TENIPOSIDE,FULVESTRANT,27,344,27,0.05,1
TENIPOSIDE,FULVESTRANT,56,344,27,0.39,1
TENIPOSIDE,FULVESTRANT,30,344,27,3.74,1
TENIPOSIDE,FULVESTRANT,44,344,27,4.92,1
TENIPOSIDE,FULVESTRANT,60,344,27,1.25,1
TENIPOSIDE,FULVESTRANT,16,344,27,-4.89,0
TENIPOSIDE,FULVESTRANT,26,344,27,3.34,1
TENIPOSIDE,FULVESTRANT,63,344,27,-12.13,0
TENIPOSIDE,FULVESTRANT,74,344,27,-4.51,0
TENIPOSIDE,FULVESTRANT,17,344,27,0.02,1
TENIPOSIDE,FULVESTRANT,54,344,27,7.62,1
TENIPOSIDE,FULVESTRANT,0,344,27,-4.11,0
TENIPOSIDE,FULVESTRANT,55,344,27,-1.31,0
TENIPOSIDE,FULVESTRANT,72,344,27,-1.61,0
TENIPOSIDE,FULVESTRANT,42,344,27,-6.39,0
TENIPOSIDE,FULVESTRANT,75,344,27,-9.53,0
TENIPOSIDE,FULVESTRANT,31,344,27,-10.89,0
TENIPOSIDE,FULVESTRANT,19,344,27,4.89,1
TENIPOSIDE,FULVESTRANT,3,344,27,-3.38,0
TENIPOSIDE,FULVESTRANT,51,344,27,-11.72,0
TENIPOSIDE,FULVESTRANT,73,344,27,4.74,1
TENIPOSIDE,FULVESTRANT,1,344,27,-3.31,0
TENIPOSIDE,FULVESTRANT,65,344,27,0.96,1
TENIPOSIDE,FULVESTRANT,70,344,27,-3.96,0
TENIPOSIDE,FULVESTRANT,6,344,27,-7.61,0
ABIRATERONE,TRETINOIN,49,529,231,-3.14,0
ABIRATERONE,TRETINOIN,8,529,231,1.92,1
ABIRATERONE,TRETINOIN,27,529,231,58.53,1
ABIRATERONE,TRETINOIN,61,529,231,-1.09,0
ABIRATERONE,TRETINOIN,56,529,231,-1.16,0
ABIRATERONE,TRETINOIN,30,529,231,-0.46,0
ABIRATERONE,TRETINOIN,44,529,231,8.57,1
ABIRATERONE,TRETINOIN,16,529,231,-2.0,0
ABIRATERONE,TRETINOIN,60,529,231,-3.05,0
ABIRATERONE,TRETINOIN,63,529,231,-0.7,0
ABIRATERONE,TRETINOIN,26,529,231,-2.52,0
ABIRATERONE,TRETINOIN,28,529,231,-4.31,0
ABIRATERONE,TRETINOIN,52,529,231,6.35,1
ABIRATERONE,TRETINOIN,4,529,231,5.71,1
ABIRATERONE,TRETINOIN,38,529,231,-1.37,0
ABIRATERONE,TRETINOIN,64,529,231,-2.03,0
ABIRATERONE,TRETINOIN,68,529,231,2.24,1
ABIRATERONE,TRETINOIN,29,529,231,-1.24,0
ABIRATERONE,TRETINOIN,48,529,231,0.21,1
ABIRATERONE,TRETINOIN,18,529,231,-3.01,0
ABIRATERONE,TRETINOIN,58,529,231,-1.3,0
ABIRATERONE,TRETINOIN,39,529,231,1.58,1
ABIRATERONE,TRETINOIN,10,529,231,16.33,1
ABIRATERONE,TRETINOIN,43,529,231,-8.58,0
ABIRATERONE,TRETINOIN,13,529,231,4.68,1
ABIRATERONE,TRETINOIN,31,529,231,-5.08,0
ABIRATERONE,TRETINOIN,75,529,231,-0.88,0
ABIRATERONE,TRETINOIN,19,529,231,2.82,1
ABIRATERONE,TRETINOIN,51,529,231,-2.0,0
ABIRATERONE,TRETINOIN,3,529,231,5.35,1
ABIRATERONE,TRETINOIN,1,529,231,-0.13,0
ABIRATERONE,TRETINOIN,73,529,231,0.85,1
ABIRATERONE,TRETINOIN,65,529,231,1.98,1
ABIRATERONE,TRETINOIN,70,529,231,1.93,1
ABIRATERONE,TRETINOIN,6,529,231,-4.35,0
ABIRATERONE,TRETINOIN,74,529,231,1.3,1
ABIRATERONE,TRETINOIN,54,529,231,1.06,1
ABIRATERONE,TRETINOIN,17,529,231,0.33,1
ABIRATERONE,TRETINOIN,0,529,231,-5.07,0
ABIRATERONE,TRETINOIN,55,529,231,6.93,1
ABIRATERONE,TRETINOIN,72,529,231,-2.29,0
ABIRATERONE,TRETINOIN,42,529,231,-0.32,0
LENALIDOMIDE,TRETINOIN,54,358,231,1.11,1
LENALIDOMIDE,TRETINOIN,17,358,231,-0.71,0
LENALIDOMIDE,TRETINOIN,74,358,231,1.53,1
LENALIDOMIDE,TRETINOIN,55,358,231,0.08,1
LENALIDOMIDE,TRETINOIN,0,358,231,-8.39,0
LENALIDOMIDE,TRETINOIN,42,358,231,-0.43,0
LENALIDOMIDE,TRETINOIN,72,358,231,-3.65,0
LENALIDOMIDE,TRETINOIN,31,358,231,-3.09,0
LENALIDOMIDE,TRETINOIN,75,358,231,-3.01,0
LENALIDOMIDE,TRETINOIN,51,358,231,-4.32,0
LENALIDOMIDE,TRETINOIN,3,358,231,-3.65,0
LENALIDOMIDE,TRETINOIN,19,358,231,0.17,1
LENALIDOMIDE,TRETINOIN,65,358,231,0.06,1
LENALIDOMIDE,TRETINOIN,1,358,231,-0.54,0
LENALIDOMIDE,TRETINOIN,73,358,231,-0.56,0
LENALIDOMIDE,TRETINOIN,6,358,231,-6.04,0
LENALIDOMIDE,TRETINOIN,70,358,231,0.22,1
LENALIDOMIDE,TRETINOIN,52,358,231,15.18,1
LENALIDOMIDE,TRETINOIN,4,358,231,-2.6,0
LENALIDOMIDE,TRETINOIN,28,358,231,-3.09,0
LENALIDOMIDE,TRETINOIN,68,358,231,-1.68,0
LENALIDOMIDE,TRETINOIN,29,358,231,3.39,1
LENALIDOMIDE,TRETINOIN,38,358,231,0.57,1
LENALIDOMIDE,TRETINOIN,64,358,231,1.86,1
LENALIDOMIDE,TRETINOIN,18,358,231,0.27,1
LENALIDOMIDE,TRETINOIN,58,358,231,-7.59,0
LENALIDOMIDE,TRETINOIN,48,358,231,-0.58,0
LENALIDOMIDE,TRETINOIN,43,358,231,-2.98,0
LENALIDOMIDE,TRETINOIN,13,358,231,-7.19,0
LENALIDOMIDE,TRETINOIN,39,358,231,1.77,1
LENALIDOMIDE,TRETINOIN,10,358,231,-5.0,0
LENALIDOMIDE,TRETINOIN,49,358,231,-2.38,0
LENALIDOMIDE,TRETINOIN,8,358,231,1.52,1
LENALIDOMIDE,TRETINOIN,56,358,231,-0.52,0
LENALIDOMIDE,TRETINOIN,27,358,231,-17.29,0
LENALIDOMIDE,TRETINOIN,61,358,231,-0.9,0
LENALIDOMIDE,TRETINOIN,44,358,231,3.41,1
LENALIDOMIDE,TRETINOIN,30,358,231,-2.47,0
LENALIDOMIDE,TRETINOIN,63,358,231,-3.4,0
LENALIDOMIDE,TRETINOIN,26,358,231,-1.36,0
LENALIDOMIDE,TRETINOIN,16,358,231,-1.83,0
LENALIDOMIDE,TRETINOIN,60,358,231,-6.95,0
VEMURAFENIB,TRETINOIN,74,181,231,4.33,1
VEMURAFENIB,TRETINOIN,54,181,231,3.68,1
VEMURAFENIB,TRETINOIN,17,181,231,3.47,1
VEMURAFENIB,TRETINOIN,0,181,231,-2.64,0
VEMURAFENIB,TRETINOIN,55,181,231,2.75,1
VEMURAFENIB,TRETINOIN,72,181,231,-0.41,0
VEMURAFENIB,TRETINOIN,42,181,231,0.78,1
VEMURAFENIB,TRETINOIN,31,181,231,7.11,1
VEMURAFENIB,TRETINOIN,75,181,231,-1.84,0
VEMURAFENIB,TRETINOIN,19,181,231,3.86,1
VEMURAFENIB,TRETINOIN,51,181,231,-1.81,0
VEMURAFENIB,TRETINOIN,3,181,231,-2.54,0
VEMURAFENIB,TRETINOIN,1,181,231,7.91,1
VEMURAFENIB,TRETINOIN,73,181,231,1.77,1
VEMURAFENIB,TRETINOIN,65,181,231,12.25,1
VEMURAFENIB,TRETINOIN,70,181,231,3.87,1
VEMURAFENIB,TRETINOIN,6,181,231,-4.54,0
VEMURAFENIB,TRETINOIN,28,181,231,-2.49,0
VEMURAFENIB,TRETINOIN,52,181,231,1.24,1
VEMURAFENIB,TRETINOIN,4,181,231,0.86,1
VEMURAFENIB,TRETINOIN,38,181,231,2.18,1
VEMURAFENIB,TRETINOIN,64,181,231,-1.11,0
VEMURAFENIB,TRETINOIN,68,181,231,3.71,1
VEMURAFENIB,TRETINOIN,29,181,231,-0.53,0
VEMURAFENIB,TRETINOIN,48,181,231,3.13,1
VEMURAFENIB,TRETINOIN,18,181,231,-0.48,0
VEMURAFENIB,TRETINOIN,58,181,231,-1.91,0
VEMURAFENIB,TRETINOIN,39,181,231,-2.81,0
VEMURAFENIB,TRETINOIN,10,181,231,6.75,1
VEMURAFENIB,TRETINOIN,43,181,231,-7.65,0
VEMURAFENIB,TRETINOIN,13,181,231,6.22,1
VEMURAFENIB,TRETINOIN,49,181,231,-2.89,0
VEMURAFENIB,TRETINOIN,8,181,231,7.03,1
VEMURAFENIB,TRETINOIN,27,181,231,31.48,1
VEMURAFENIB,TRETINOIN,61,181,231,0.64,1
VEMURAFENIB,TRETINOIN,56,181,231,1.36,1
VEMURAFENIB,TRETINOIN,30,181,231,0.68,1
VEMURAFENIB,TRETINOIN,44,181,231,17.47,1
VEMURAFENIB,TRETINOIN,16,181,231,-2.67,0
VEMURAFENIB,TRETINOIN,60,181,231,-2.1,0
VEMURAFENIB,TRETINOIN,63,181,231,-2.73,0
VEMURAFENIB,TRETINOIN,26,181,231,0.02,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,28,286,231,-3.19,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,52,286,231,4.21,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,4,286,231,-1.31,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,38,286,231,-0.13,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,64,286,231,-0.45,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,68,286,231,-0.1,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,29,286,231,4.99,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,48,286,231,0.71,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,18,286,231,0.37,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,58,286,231,-2.02,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,39,286,231,-1.25,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,10,286,231,4.43,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,43,286,231,-8.55,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,13,286,231,0.8,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,49,286,231,-2.3,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,8,286,231,-2.44,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,27,286,231,39.59,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,61,286,231,0.16,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,56,286,231,0.98,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,30,286,231,-0.14,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,44,286,231,9.77,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,16,286,231,-6.2,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,60,286,231,-1.57,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,63,286,231,0.55,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,26,286,231,-0.07,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,74,286,231,3.22,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,54,286,231,0.71,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,17,286,231,4.14,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,0,286,231,3.03,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,55,286,231,2.38,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,72,286,231,-1.73,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,42,286,231,0.18,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,31,286,231,-1.06,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,75,286,231,0.97,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,19,286,231,3.83,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,51,286,231,-2.67,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,3,286,231,-2.18,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,1,286,231,2.15,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,73,286,231,-0.99,0
PAZOPANIB HYDROCHLORIDE,TRETINOIN,65,286,231,7.57,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,70,286,231,3.11,1
PAZOPANIB HYDROCHLORIDE,TRETINOIN,6,286,231,-4.03,0
5-FU,IMIQUIMOD,0,143,696,8.56,1
5-FU,IMIQUIMOD,55,143,696,-1.09,0
5-FU,IMIQUIMOD,72,143,696,3.29,1
5-FU,IMIQUIMOD,42,143,696,-7.24,0
5-FU,IMIQUIMOD,74,143,696,4.14,1
5-FU,IMIQUIMOD,54,143,696,-10.16,0
5-FU,IMIQUIMOD,17,143,696,0.89,1
5-FU,IMIQUIMOD,1,143,696,13.32,1
5-FU,IMIQUIMOD,73,143,696,-15.45,0
5-FU,IMIQUIMOD,65,143,696,-2.18,0
5-FU,IMIQUIMOD,70,143,696,4.14,1
5-FU,IMIQUIMOD,6,143,696,11.47,1
5-FU,IMIQUIMOD,31,143,696,-1.23,0
5-FU,IMIQUIMOD,75,143,696,-9.02,0
5-FU,IMIQUIMOD,19,143,696,-8.51,0
5-FU,IMIQUIMOD,51,143,696,-7.79,0
5-FU,IMIQUIMOD,3,143,696,2.56,1
5-FU,IMIQUIMOD,48,143,696,-12.49,0
5-FU,IMIQUIMOD,18,143,696,9.0,1
5-FU,IMIQUIMOD,58,143,696,5.32,1
5-FU,IMIQUIMOD,39,143,696,8.91,1
5-FU,IMIQUIMOD,10,143,696,-1.15,0
5-FU,IMIQUIMOD,43,143,696,-3.99,0
5-FU,IMIQUIMOD,13,143,696,-5.94,0
5-FU,IMIQUIMOD,28,143,696,-6.03,0
5-FU,IMIQUIMOD,52,143,696,-9.58,0
5-FU,IMIQUIMOD,4,143,696,0.12,1
5-FU,IMIQUIMOD,38,143,696,1.36,1
5-FU,IMIQUIMOD,64,143,696,-5.84,0
5-FU,IMIQUIMOD,68,143,696,8.69,1
5-FU,IMIQUIMOD,29,143,696,8.61,1
5-FU,IMIQUIMOD,30,143,696,0.09,1
5-FU,IMIQUIMOD,44,143,696,-6.07,0
5-FU,IMIQUIMOD,16,143,696,6.02,1
5-FU,IMIQUIMOD,60,143,696,4.78,1
5-FU,IMIQUIMOD,63,143,696,-5.5,0
5-FU,IMIQUIMOD,26,143,696,-0.11,0
5-FU,IMIQUIMOD,49,143,696,4.02,1
5-FU,IMIQUIMOD,8,143,696,2.53,1
5-FU,IMIQUIMOD,27,143,696,-13.67,0
5-FU,IMIQUIMOD,61,143,696,0.23,1
5-FU,IMIQUIMOD,56,143,696,-0.77,0
MITOXANTRONE,MITOTANE,48,122,172,5.74,1
MITOXANTRONE,MITOTANE,58,122,172,8.67,1
MITOXANTRONE,MITOTANE,18,122,172,11.88,1
MITOXANTRONE,MITOTANE,10,122,172,6.54,1
MITOXANTRONE,MITOTANE,39,122,172,-0.97,0
MITOXANTRONE,MITOTANE,13,122,172,8.4,1
MITOXANTRONE,MITOTANE,43,122,172,-3.51,0
MITOXANTRONE,MITOTANE,28,122,172,9.33,1
MITOXANTRONE,MITOTANE,4,122,172,6.47,1
MITOXANTRONE,MITOTANE,52,122,172,5.56,1
MITOXANTRONE,MITOTANE,64,122,172,3.29,1
MITOXANTRONE,MITOTANE,38,122,172,-6.67,0
MITOXANTRONE,MITOTANE,29,122,172,2.97,1
MITOXANTRONE,MITOTANE,68,122,172,6.86,1
MITOXANTRONE,MITOTANE,30,122,172,4.55,1
MITOXANTRONE,MITOTANE,44,122,172,12.84,1
MITOXANTRONE,MITOTANE,60,122,172,2.1,1
MITOXANTRONE,MITOTANE,16,122,172,9.64,1
MITOXANTRONE,MITOTANE,26,122,172,5.67,1
MITOXANTRONE,MITOTANE,63,122,172,-1.66,0
MITOXANTRONE,MITOTANE,8,122,172,8.04,1
MITOXANTRONE,MITOTANE,49,122,172,3.22,1
MITOXANTRONE,MITOTANE,61,122,172,3.53,1
MITOXANTRONE,MITOTANE,27,122,172,4.38,1
