Drug1,Drug2,cell,drug1_db,drug2_db,synergy,synergistic
MITOXANTRONE,MEGESTROL ACETATE,30,315,656,2.99,1
MITOXANTRONE,MEGESTROL ACETATE,58,315,656,13.04,1
MITOXANTRONE,MEGESTROL ACETATE,63,315,656,18.29,1
MITOXANTRONE,MEGESTROL ACETATE,60,315,656,3.05,1
MITOXANTRONE,MEGESTROL ACETATE,74,315,656,11.29,1
MITOXANTRONE,MEGESTROL ACETATE,26,315,656,-1.94,0
MITOXANTRONE,MEGESTROL ACETATE,13,315,656,6.37,1
MITOXANTRONE,MEGESTROL ACETATE,19,315,656,-3.71,0
MITOXANTRONE,MEGESTROL ACETATE,12,315,656,4.97,1
MITOXANTRONE,MEGESTROL ACETATE,24,315,656,0.42,1
MITOXANTRONE,MEGESTROL ACETATE,46,315,656,13.99,1
MITOXANTRONE,MEGESTROL ACETATE,57,315,656,23.13,1
MITOXANTRONE,MEGESTROL ACETATE,38,315,656,11.85,1
MITOXANTRONE,MEGESTROL ACETATE,64,315,656,8.55,1
MITOXANTRONE,MEGESTROL ACETATE,43,315,656,12.81,1
MITOXANTRONE,MEGESTROL ACETATE,17,315,656,6.23,1
MITOXANTRONE,MEGESTROL ACETATE,9,315,656,3.98,1
MITOXANTRONE,MEGESTROL ACETATE,21,315,656,1.63,1
VISMODEGIB,AMIFOSTINE,74,104,495,-1.74,0
VISMODEGIB,AMIFOSTINE,26,104,495,-0.24,0
VISMODEGIB,AMIFOSTINE,13,104,495,1.44,1
VISMODEGIB,AMIFOSTINE,19,104,495,-1.03,0
VISMODEGIB,AMIFOSTINE,12,104,495,-2.65,0
VISMODEGIB,AMIFOSTINE,24,104,495,24.05,1
VISMODEGIB,AMIFOSTINE,46,104,495,-1.19,0
VISMODEGIB,AMIFOSTINE,57,104,495,-3.79,0
VISMODEGIB,AMIFOSTINE,38,104,495,-7.64,0
VISMODEGIB,AMIFOSTINE,64,104,495,2.26,1
VISMODEGIB,AMIFOSTINE,43,104,495,-2.16,0
VISMODEGIB,AMIFOSTINE,17,104,495,-1.31,0
VISMODEGIB,AMIFOSTINE,9,104,495,-2.05,0
VISMODEGIB,AMIFOSTINE,21,104,495,0.13,1
VISMODEGIB,AMIFOSTINE,49,104,495,-2.43,0
VISMODEGIB,AMIFOSTINE,5,104,495,-1.66,0
VISMODEGIB,AMIFOSTINE,53,104,495,0.4,1
VISMODEGIB,AMIFOSTINE,73,104,495,-0.33,0
VISMODEGIB,AMIFOSTINE,39,104,495,-0.13,0
VISMODEGIB,AMIFOSTINE,67,104,495,9.48,1
VISMODEGIB,AMIFOSTINE,51,104,495,-0.97,0
VISMODEGIB,AMIFOSTINE,30,104,495,-1.89,0
VISMODEGIB,AMIFOSTINE,58,104,495,0.7,1
VISMODEGIB,AMIFOSTINE,63,104,495,1.62,1
VISMODEGIB,AMIFOSTINE,60,104,495,5.12,1
VISMODEGIB,AMIFOSTINE,25,104,495,4.35,1
VISMODEGIB,AMIFOSTINE,33,104,495,0.51,1
VISMODEGIB,AMIFOSTINE,16,104,495,3.15,1
VISMODEGIB,AMIFOSTINE,56,104,495,2.59,1
VISMODEGIB,AMIFOSTINE,34,104,495,-0.58,0
VISMODEGIB,AMIFOSTINE,3,104,495,3.83,1
VISMODEGIB,AMIFOSTINE,41,104,495,-1.01,0
VISMODEGIB,AMIFOSTINE,50,104,495,-0.47,0
VISMODEGIB,AMIFOSTINE,36,104,495,-2.15,0
VISMODEGIB,AMIFOSTINE,35,104,495,-0.4,0
VISMODEGIB,AMIFOSTINE,42,104,495,-1.73,0
VISMODEGIB,AMIFOSTINE,62,104,495,0.77,1
VISMODEGIB,AMIFOSTINE,14,104,495,-0.09,0
VISMODEGIB,AMIFOSTINE,11,104,495,0.82,1
VISMODEGIB,AMIFOSTINE,10,104,495,0.83,1
VISMODEGIB,AMIFOSTINE,7,104,495,0.06,1
VISMODEGIB,AMIFOSTINE,65,104,495,0.78,1
CRIZOTINIB,AMIFOSTINE,39,46,495,0.4,1
CRIZOTINIB,AMIFOSTINE,73,46,495,-0.6,0
CRIZOTINIB,AMIFOSTINE,49,46,495,-0.92,0
CRIZOTINIB,AMIFOSTINE,53,46,495,13.19,1
CRIZOTINIB,AMIFOSTINE,5,46,495,-2.07,0
CRIZOTINIB,AMIFOSTINE,63,46,495,-2.97,0
CRIZOTINIB,AMIFOSTINE,60,46,495,0.32,1
CRIZOTINIB,AMIFOSTINE,51,46,495,-1.59,0
CRIZOTINIB,AMIFOSTINE,67,46,495,4.52,1
CRIZOTINIB,AMIFOSTINE,58,46,495,-2.63,0
CRIZOTINIB,AMIFOSTINE,30,46,495,-4.58,0
CRIZOTINIB,AMIFOSTINE,24,46,495,27.44,1
CRIZOTINIB,AMIFOSTINE,12,46,495,-1.13,0
CRIZOTINIB,AMIFOSTINE,46,46,495,-4.12,0
CRIZOTINIB,AMIFOSTINE,26,46,495,1.26,1
CRIZOTINIB,AMIFOSTINE,74,46,495,-0.48,0
CRIZOTINIB,AMIFOSTINE,19,46,495,0.91,1
CRIZOTINIB,AMIFOSTINE,13,46,495,9.59,1
CRIZOTINIB,AMIFOSTINE,9,46,495,0.37,1
CRIZOTINIB,AMIFOSTINE,17,46,495,-1.83,0
CRIZOTINIB,AMIFOSTINE,21,46,495,-1.97,0
CRIZOTINIB,AMIFOSTINE,38,46,495,-0.97,0
CRIZOTINIB,AMIFOSTINE,57,46,495,1.86,1
CRIZOTINIB,AMIFOSTINE,43,46,495,-2.74,0
CRIZOTINIB,AMIFOSTINE,64,46,495,-2.64,0
CRIZOTINIB,AMIFOSTINE,62,46,495,-0.66,0
CRIZOTINIB,AMIFOSTINE,42,46,495,-0.86,0
CRIZOTINIB,AMIFOSTINE,36,46,495,4.14,1
CRIZOTINIB,AMIFOSTINE,50,46,495,1.64,1
CRIZOTINIB,AMIFOSTINE,35,46,495,2.17,1
CRIZOTINIB,AMIFOSTINE,10,46,495,-3.59,0
CRIZOTINIB,AMIFOSTINE,65,46,495,0.37,1
CRIZOTINIB,AMIFOSTINE,7,46,495,0.89,1
CRIZOTINIB,AMIFOSTINE,14,46,495,0.35,1
CRIZOTINIB,AMIFOSTINE,11,46,495,0.16,1
CRIZOTINIB,AMIFOSTINE,33,46,495,-1.86,0
CRIZOTINIB,AMIFOSTINE,25,46,495,4.16,1
CRIZOTINIB,AMIFOSTINE,16,46,495,1.48,1
CRIZOTINIB,AMIFOSTINE,3,46,495,-1.32,0
CRIZOTINIB,AMIFOSTINE,41,46,495,-4.0,0
CRIZOTINIB,AMIFOSTINE,56,46,495,3.68,1
CRIZOTINIB,AMIFOSTINE,34,46,495,-2.64,0
PEMETREXED,CARMUSTINE,24,459,331,-7.88,0
PEMETREXED,CARMUSTINE,12,459,331,-4.24,0
PEMETREXED,CARMUSTINE,46,459,331,0.88,1
PEMETREXED,CARMUSTINE,26,459,331,6.93,1
PEMETREXED,CARMUSTINE,74,459,331,-4.7,0
PEMETREXED,CARMUSTINE,19,459,331,1.19,1
PEMETREXED,CARMUSTINE,13,459,331,-4.79,0
PEMETREXED,CARMUSTINE,17,459,331,4.85,1
PEMETREXED,CARMUSTINE,21,459,331,0.61,1
PEMETREXED,CARMUSTINE,38,459,331,-1.77,0
PEMETREXED,CARMUSTINE,57,459,331,-5.91,0
PEMETREXED,CARMUSTINE,43,459,331,-3.59,0
PEMETREXED,CARMUSTINE,64,459,331,-2.17,0
PEMETREXED,CARMUSTINE,39,459,331,-7.08,0
PEMETREXED,CARMUSTINE,73,459,331,2.38,1
PEMETREXED,CARMUSTINE,49,459,331,-0.77,0
PEMETREXED,CARMUSTINE,53,459,331,3.34,1
PEMETREXED,CARMUSTINE,5,459,331,2.76,1
PEMETREXED,CARMUSTINE,63,459,331,-2.35,0
PEMETREXED,CARMUSTINE,60,459,331,-1.66,0
PEMETREXED,CARMUSTINE,51,459,331,-0.31,0
PEMETREXED,CARMUSTINE,67,459,331,-7.5,0
PEMETREXED,CARMUSTINE,58,459,331,-1.14,0
PEMETREXED,CARMUSTINE,30,459,331,-1.56,0
PEMETREXED,CARMUSTINE,25,459,331,-5.0,0
PEMETREXED,CARMUSTINE,16,459,331,-1.83,0
PEMETREXED,CARMUSTINE,3,459,331,-3.6,0
PEMETREXED,CARMUSTINE,41,459,331,-6.13,0
PEMETREXED,CARMUSTINE,56,459,331,-1.01,0
PEMETREXED,CARMUSTINE,34,459,331,0.73,1
PEMETREXED,CARMUSTINE,62,459,331,-1.93,0
PEMETREXED,CARMUSTINE,42,459,331,-3.89,0
PEMETREXED,CARMUSTINE,36,459,331,1.46,1
PEMETREXED,CARMUSTINE,50,459,331,-0.9,0
PEMETREXED,CARMUSTINE,35,459,331,-5.27,0
PEMETREXED,CARMUSTINE,10,459,331,-2.1,0
PEMETREXED,CARMUSTINE,65,459,331,-2.81,0
PEMETREXED,CARMUSTINE,7,459,331,-0.13,0
PEMETREXED,CARMUSTINE,14,459,331,5.65,1
PEMETREXED,CARMUSTINE,11,459,331,-2.64,0
RUXOLITINIB,AMIFOSTINE,16,20,495,1.58,1
RUXOLITINIB,AMIFOSTINE,33,20,495,-1.38,0
RUXOLITINIB,AMIFOSTINE,25,20,495,3.55,1
RUXOLITINIB,AMIFOSTINE,41,20,495,-5.68,0
RUXOLITINIB,AMIFOSTINE,3,20,495,2.72,1
RUXOLITINIB,AMIFOSTINE,34,20,495,0.56,1
RUXOLITINIB,AMIFOSTINE,56,20,495,9.98,1
RUXOLITINIB,AMIFOSTINE,62,20,495,5.55,1
RUXOLITINIB,AMIFOSTINE,42,20,495,-2.99,0
RUXOLITINIB,AMIFOSTINE,35,20,495,1.3,1
RUXOLITINIB,AMIFOSTINE,36,20,495,2.93,1
RUXOLITINIB,AMIFOSTINE,50,20,495,2.04,1
RUXOLITINIB,AMIFOSTINE,65,20,495,1.02,1
RUXOLITINIB,AMIFOSTINE,7,20,495,1.1,1
RUXOLITINIB,AMIFOSTINE,10,20,495,3.98,1
RUXOLITINIB,AMIFOSTINE,11,20,495,2.56,1
RUXOLITINIB,AMIFOSTINE,14,20,495,0.42,1
RUXOLITINIB,AMIFOSTINE,46,20,495,-1.39,0
RUXOLITINIB,AMIFOSTINE,24,20,495,32.9,1
RUXOLITINIB,AMIFOSTINE,12,20,495,0.27,1
RUXOLITINIB,AMIFOSTINE,19,20,495,0.44,1
RUXOLITINIB,AMIFOSTINE,13,20,495,3.47,1
RUXOLITINIB,AMIFOSTINE,26,20,495,0.35,1
RUXOLITINIB,AMIFOSTINE,74,20,495,-2.22,0
RUXOLITINIB,AMIFOSTINE,21,20,495,-0.9,0
RUXOLITINIB,AMIFOSTINE,9,20,495,-2.46,0
RUXOLITINIB,AMIFOSTINE,17,20,495,-0.32,0
RUXOLITINIB,AMIFOSTINE,43,20,495,-1.21,0
RUXOLITINIB,AMIFOSTINE,64,20,495,-2.92,0
RUXOLITINIB,AMIFOSTINE,38,20,495,1.25,1
RUXOLITINIB,AMIFOSTINE,57,20,495,4.78,1
RUXOLITINIB,AMIFOSTINE,39,20,495,-2.49,0
RUXOLITINIB,AMIFOSTINE,73,20,495,2.52,1
RUXOLITINIB,AMIFOSTINE,53,20,495,5.08,1
RUXOLITINIB,AMIFOSTINE,5,20,495,0.67,1
RUXOLITINIB,AMIFOSTINE,49,20,495,-0.01,0
RUXOLITINIB,AMIFOSTINE,60,20,495,-3.21,0
RUXOLITINIB,AMIFOSTINE,63,20,495,3.95,1
RUXOLITINIB,AMIFOSTINE,58,20,495,-1.39,0
RUXOLITINIB,AMIFOSTINE,30,20,495,-3.31,0
RUXOLITINIB,AMIFOSTINE,51,20,495,0.09,1
RUXOLITINIB,AMIFOSTINE,67,20,495,0.83,1
LENALIDOMIDE,5-FU,33,110,251,-0.54,0
LENALIDOMIDE,5-FU,25,110,251,7.07,1
LENALIDOMIDE,5-FU,16,110,251,9.54,1
LENALIDOMIDE,5-FU,3,110,251,-1.71,0
LENALIDOMIDE,5-FU,41,110,251,13.71,1
LENALIDOMIDE,5-FU,56,110,251,-13.98,0
LENALIDOMIDE,5-FU,34,110,251,-1.03,0
LENALIDOMIDE,5-FU,62,110,251,2.9,1
LENALIDOMIDE,5-FU,42,110,251,-10.23,0
LENALIDOMIDE,5-FU,36,110,251,-3.88,0
LENALIDOMIDE,5-FU,50,110,251,3.68,1
LENALIDOMIDE,5-FU,35,110,251,-0.13,0
LENALIDOMIDE,5-FU,10,110,251,-1.51,0
LENALIDOMIDE,5-FU,65,110,251,3.46,1
LENALIDOMIDE,5-FU,7,110,251,-3.75,0
LENALIDOMIDE,5-FU,14,110,251,5.35,1
LENALIDOMIDE,5-FU,11,110,251,-0.09,0
LENALIDOMIDE,5-FU,24,110,251,-14.61,0
LENALIDOMIDE,5-FU,12,110,251,4.08,1
LENALIDOMIDE,5-FU,46,110,251,-4.01,0
LENALIDOMIDE,5-FU,26,110,251,-2.03,0
LENALIDOMIDE,5-FU,74,110,251,-0.05,0
LENALIDOMIDE,5-FU,19,110,251,2.69,1
LENALIDOMIDE,5-FU,13,110,251,-3.84,0
LENALIDOMIDE,5-FU,9,110,251,8.57,1
LENALIDOMIDE,5-FU,17,110,251,1.86,1
LENALIDOMIDE,5-FU,21,110,251,-5.32,0
LENALIDOMIDE,5-FU,38,110,251,-11.18,0
LENALIDOMIDE,5-FU,57,110,251,-7.07,0
LENALIDOMIDE,5-FU,43,110,251,3.1,1
LENALIDOMIDE,5-FU,64,110,251,-0.59,0
LENALIDOMIDE,5-FU,39,110,251,5.52,1
LENALIDOMIDE,5-FU,73,110,251,5.27,1
LENALIDOMIDE,5-FU,49,110,251,-2.01,0
LENALIDOMIDE,5-FU,53,110,251,2.29,1
LENALIDOMIDE,5-FU,5,110,251,-1.1,0
LENALIDOMIDE,5-FU,63,110,251,-0.38,0
LENALIDOMIDE,5-FU,60,110,251,-1.18,0
LENALIDOMIDE,5-FU,51,110,251,-3.78,0
LENALIDOMIDE,5-FU,67,110,251,1.07,1
LENALIDOMIDE,5-FU,58,110,251,5.47,1
LENALIDOMIDE,5-FU,30,110,251,-0.19,0
ABIRATERONE,5-FU,43,59,251,5.87,1
ABIRATERONE,5-FU,64,59,251,-8.87,0
ABIRATERONE,5-FU,38,59,251,-7.85,0
ABIRATERONE,5-FU,57,59,251,-7.99,0
ABIRATERONE,5-FU,21,59,251,-11.09,0
ABIRATERONE,5-FU,9,59,251,7.1,1
ABIRATERONE,5-FU,17,59,251,3.85,1
ABIRATERONE,5-FU,19,59,251,-4.17,0
ABIRATERONE,5-FU,13,59,251,-3.71,0
ABIRATERONE,5-FU,26,59,251,5.86,1
ABIRATERONE,5-FU,74,59,251,-1.0,0
ABIRATERONE,5-FU,46,59,251,-6.75,0
ABIRATERONE,5-FU,24,59,251,-8.69,0
ABIRATERONE,5-FU,12,59,251,1.03,1
ABIRATERONE,5-FU,58,59,251,0.83,1
ABIRATERONE,5-FU,30,59,251,3.45,1
ABIRATERONE,5-FU,51,59,251,-3.58,0
ABIRATERONE,5-FU,67,59,251,-1.35,0
ABIRATERONE,5-FU,60,59,251,1.3,1
ABIRATERONE,5-FU,63,59,251,-1.79,0
ABIRATERONE,5-FU,53,59,251,-4.36,0
ABIRATERONE,5-FU,5,59,251,-1.09,0
ABIRATERONE,5-FU,49,59,251,4.0,1
ABIRATERONE,5-FU,39,59,251,0.5,1
ABIRATERONE,5-FU,73,59,251,1.94,1
ABIRATERONE,5-FU,34,59,251,6.17,1
ABIRATERONE,5-FU,56,59,251,-15.44,0
ABIRATERONE,5-FU,41,59,251,8.36,1
ABIRATERONE,5-FU,3,59,251,-0.91,0
ABIRATERONE,5-FU,16,59,251,2.13,1
ABIRATERONE,5-FU,33,59,251,4.4,1
ABIRATERONE,5-FU,25,59,251,4.49,1
ABIRATERONE,5-FU,11,59,251,4.23,1
ABIRATERONE,5-FU,14,59,251,-0.55,0
ABIRATERONE,5-FU,65,59,251,-0.23,0
ABIRATERONE,5-FU,7,59,251,-10.14,0
ABIRATERONE,5-FU,10,59,251,-0.65,0
ABIRATERONE,5-FU,35,59,251,1.75,1
ABIRATERONE,5-FU,36,59,251,-3.82,0
ABIRATERONE,5-FU,50,59,251,3.08,1
ABIRATERONE,5-FU,62,59,251,-13.46,0
ABIRATERONE,5-FU,42,59,251,-9.89,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,57,493,495,3.25,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,38,493,495,0.27,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,64,493,495,-1.99,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,43,493,495,-2.75,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,17,493,495,1.55,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,9,493,495,-1.7,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,21,493,495,0.2,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,74,493,495,-2.17,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,26,493,495,1.29,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,13,493,495,6.91,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,19,493,495,-0.78,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,12,493,495,-1.08,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,24,493,495,43.4,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,46,493,495,-1.48,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,67,493,495,1.98,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,51,493,495,2.39,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,30,493,495,-0.22,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,58,493,495,-3.06,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,63,493,495,9.29,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,60,493,495,0.06,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,49,493,495,0.27,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,5,493,495,7.04,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,53,493,495,10.63,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,73,493,495,1.14,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,39,493,495,0.01,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,56,493,495,1.67,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,34,493,495,-0.98,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,3,493,495,1.13,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,41,493,495,-4.95,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,25,493,495,8.84,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,33,493,495,-1.3,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,16,493,495,1.88,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,14,493,495,1.39,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,11,493,495,1.55,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,10,493,495,4.6,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,7,493,495,-2.49,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,65,493,495,-0.07,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,50,493,495,0.39,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,36,493,495,0.81,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,35,493,495,3.69,1
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,42,493,495,-0.39,0
PAZOPANIB HYDROCHLORIDE,AMIFOSTINE,62,493,495,0.48,1
VEMURAFENIB,5-FU,58,202,251,2.96,1
VEMURAFENIB,5-FU,30,202,251,4.21,1
VEMURAFENIB,5-FU,51,202,251,-2.83,0
VEMURAFENIB,5-FU,67,202,251,-0.76,0
VEMURAFENIB,5-FU,60,202,251,2.94,1
VEMURAFENIB,5-FU,63,202,251,-8.22,0
VEMURAFENIB,5-FU,53,202,251,-5.96,0
VEMURAFENIB,5-FU,5,202,251,-1.08,0
VEMURAFENIB,5-FU,49,202,251,1.19,1
VEMURAFENIB,5-FU,39,202,251,1.0,1
VEMURAFENIB,5-FU,73,202,251,-4.51,0
VEMURAFENIB,5-FU,43,202,251,6.65,1
VEMURAFENIB,5-FU,64,202,251,-2.19,0
VEMURAFENIB,5-FU,38,202,251,-3.56,0
VEMURAFENIB,5-FU,57,202,251,-6.08,0
VEMURAFENIB,5-FU,21,202,251,-12.71,0
VEMURAFENIB,5-FU,9,202,251,10.99,1
VEMURAFENIB,5-FU,17,202,251,9.58,1
VEMURAFENIB,5-FU,19,202,251,-3.41,0
VEMURAFENIB,5-FU,13,202,251,-2.26,0
VEMURAFENIB,5-FU,26,202,251,7.52,1
VEMURAFENIB,5-FU,74,202,251,5.6,1
VEMURAFENIB,5-FU,46,202,251,-14.26,0
VEMURAFENIB,5-FU,24,202,251,-6.5,0
VEMURAFENIB,5-FU,12,202,251,2.27,1
VEMURAFENIB,5-FU,11,202,251,1.86,1
VEMURAFENIB,5-FU,14,202,251,-4.05,0
VEMURAFENIB,5-FU,65,202,251,3.52,1
VEMURAFENIB,5-FU,7,202,251,-4.66,0
VEMURAFENIB,5-FU,10,202,251,5.54,1
VEMURAFENIB,5-FU,35,202,251,2.11,1
VEMURAFENIB,5-FU,36,202,251,-6.32,0
VEMURAFENIB,5-FU,50,202,251,5.68,1
VEMURAFENIB,5-FU,62,202,251,-13.99,0
VEMURAFENIB,5-FU,42,202,251,-5.91,0
VEMURAFENIB,5-FU,34,202,251,2.35,1
VEMURAFENIB,5-FU,56,202,251,-5.61,0
VEMURAFENIB,5-FU,41,202,251,9.43,1
VEMURAFENIB,5-FU,3,202,251,1.39,1
VEMURAFENIB,5-FU,16,202,251,-3.95,0
VEMURAFENIB,5-FU,33,202,251,-5.79,0
VEMURAFENIB,5-FU,25,202,251,15.89,1
PAZOPANIB HYDROCHLORIDE,5-FU,11,493,251,1.71,1
PAZOPANIB HYDROCHLORIDE,5-FU,14,493,251,-1.42,0
PAZOPANIB HYDROCHLORIDE,5-FU,65,493,251,-2.05,0
PAZOPANIB HYDROCHLORIDE,5-FU,7,493,251,-5.07,0
PAZOPANIB HYDROCHLORIDE,5-FU,10,493,251,3.49,1
PAZOPANIB HYDROCHLORIDE,5-FU,35,493,251,3.42,1
PAZOPANIB HYDROCHLORIDE,5-FU,36,493,251,-5.65,0
PAZOPANIB HYDROCHLORIDE,5-FU,50,493,251,3.35,1
PAZOPANIB HYDROCHLORIDE,5-FU,62,493,251,-4.16,0
PAZOPANIB HYDROCHLORIDE,5-FU,42,493,251,-9.56,0
PAZOPANIB HYDROCHLORIDE,5-FU,34,493,251,1.62,1
PAZOPANIB HYDROCHLORIDE,5-FU,56,493,251,-7.8,0
PAZOPANIB HYDROCHLORIDE,5-FU,41,493,251,7.27,1
PAZOPANIB HYDROCHLORIDE,5-FU,3,493,251,-0.61,0
PAZOPANIB HYDROCHLORIDE,5-FU,16,493,251,5.81,1
PAZOPANIB HYDROCHLORIDE,5-FU,33,493,251,-6.94,0
PAZOPANIB HYDROCHLORIDE,5-FU,25,493,251,9.41,1
PAZOPANIB HYDROCHLORIDE,5-FU,58,493,251,1.52,1
PAZOPANIB HYDROCHLORIDE,5-FU,30,493,251,4.08,1
PAZOPANIB HYDROCHLORIDE,5-FU,51,493,251,-0.22,0
PAZOPANIB HYDROCHLORIDE,5-FU,67,493,251,0.13,1
PAZOPANIB HYDROCHLORIDE,5-FU,60,493,251,1.87,1
PAZOPANIB HYDROCHLORIDE,5-FU,63,493,251,-0.29,0
PAZOPANIB HYDROCHLORIDE,5-FU,53,493,251,1.51,1
PAZOPANIB HYDROCHLORIDE,5-FU,5,493,251,-0.72,0
PAZOPANIB HYDROCHLORIDE,5-FU,49,493,251,0.99,1
PAZOPANIB HYDROCHLORIDE,5-FU,39,493,251,5.2,1
PAZOPANIB HYDROCHLORIDE,5-FU,73,493,251,1.03,1
PAZOPANIB HYDROCHLORIDE,5-FU,43,493,251,3.27,1
PAZOPANIB HYDROCHLORIDE,5-FU,64,493,251,-2.35,0
PAZOPANIB HYDROCHLORIDE,5-FU,38,493,251,-5.94,0
PAZOPANIB HYDROCHLORIDE,5-FU,57,493,251,-8.02,0
PAZOPANIB HYDROCHLORIDE,5-FU,21,493,251,-14.19,0
PAZOPANIB HYDROCHLORIDE,5-FU,9,493,251,8.68,1
PAZOPANIB HYDROCHLORIDE,5-FU,17,493,251,3.25,1
PAZOPANIB HYDROCHLORIDE,5-FU,19,493,251,-6.53,0
PAZOPANIB HYDROCHLORIDE,5-FU,13,493,251,-2.19,0
PAZOPANIB HYDROCHLORIDE,5-FU,26,493,251,5.98,1
PAZOPANIB HYDROCHLORIDE,5-FU,74,493,251,1.04,1
PAZOPANIB HYDROCHLORIDE,5-FU,46,493,251,-11.01,0
PAZOPANIB HYDROCHLORIDE,5-FU,24,493,251,-6.68,0
PAZOPANIB HYDROCHLORIDE,5-FU,12,493,251,0.62,1
VEMURAFENIB,AMIFOSTINE,56,202,495,-12.4,0
VEMURAFENIB,AMIFOSTINE,34,202,495,0.26,1
VEMURAFENIB,AMIFOSTINE,3,202,495,1.07,1
VEMURAFENIB,AMIFOSTINE,41,202,495,-2.41,0
VEMURAFENIB,AMIFOSTINE,25,202,495,4.39,1
VEMURAFENIB,AMIFOSTINE,33,202,495,2.15,1
VEMURAFENIB,AMIFOSTINE,16,202,495,-16.15,0
VEMURAFENIB,AMIFOSTINE,14,202,495,0.8,1
VEMURAFENIB,AMIFOSTINE,11,202,495,3.2,1
VEMURAFENIB,AMIFOSTINE,10,202,495,12.41,1
VEMURAFENIB,AMIFOSTINE,7,202,495,0.46,1
VEMURAFENIB,AMIFOSTINE,65,202,495,-14.07,0
VEMURAFENIB,AMIFOSTINE,50,202,495,1.69,1
VEMURAFENIB,AMIFOSTINE,36,202,495,0.55,1
VEMURAFENIB,AMIFOSTINE,35,202,495,0.56,1
VEMURAFENIB,AMIFOSTINE,42,202,495,-0.21,0
VEMURAFENIB,AMIFOSTINE,57,202,495,2.16,1
VEMURAFENIB,AMIFOSTINE,38,202,495,3.7,1
VEMURAFENIB,AMIFOSTINE,64,202,495,-13.12,0
VEMURAFENIB,AMIFOSTINE,43,202,495,-22.28,0
VEMURAFENIB,AMIFOSTINE,17,202,495,0.84,1
VEMURAFENIB,AMIFOSTINE,9,202,495,0.34,1
VEMURAFENIB,AMIFOSTINE,21,202,495,2.3,1
VEMURAFENIB,AMIFOSTINE,74,202,495,0.61,1
VEMURAFENIB,AMIFOSTINE,13,202,495,2.47,1
VEMURAFENIB,AMIFOSTINE,19,202,495,2.26,1
VEMURAFENIB,AMIFOSTINE,12,202,495,0.42,1
VEMURAFENIB,AMIFOSTINE,24,202,495,11.17,1
VEMURAFENIB,AMIFOSTINE,46,202,495,-0.72,0
VEMURAFENIB,AMIFOSTINE,67,202,495,2.14,1
VEMURAFENIB,AMIFOSTINE,51,202,495,-0.52,0
VEMURAFENIB,AMIFOSTINE,30,202,495,0.32,1
VEMURAFENIB,AMIFOSTINE,58,202,495,-3.24,0
VEMURAFENIB,AMIFOSTINE,63,202,495,-14.12,0
VEMURAFENIB,AMIFOSTINE,60,202,495,0.95,1
VEMURAFENIB,AMIFOSTINE,49,202,495,0.53,1
VEMURAFENIB,AMIFOSTINE,5,202,495,-0.08,0
VEMURAFENIB,AMIFOSTINE,53,202,495,4.2,1
VEMURAFENIB,AMIFOSTINE,73,202,495,-14.75,0
